model_id,benchmark_id,protocol,transition,candidate_changed_normalized,candidate_changed_exact,count
devstral-small-2-24b-instruct,mbpp_plus,direct,unrepaired_failure,false,false,111
devstral-small-2-24b-instruct,mbpp_plus,dr,functional_preservation,false,false,264
devstral-small-2-24b-instruct,mbpp_plus,dr,unrepaired_failure,false,false,107
devstral-small-2-24b-instruct,mbpp_plus,dr,unrepaired_failure,true,true,4
devstral-small-2-24b-instruct,mbpp_plus,r,functional_preservation,false,false,262
devstral-small-2-24b-instruct,mbpp_plus,r,functional_preservation,true,true,2
devstral-small-2-24b-instruct,mbpp_plus,r,repair,true,true,1
devstral-small-2-24b-instruct,mbpp_plus,r,unrepaired_failure,false,false,101
devstral-small-2-24b-instruct,mbpp_plus,r,unrepaired_failure,true,true,9
devstral-small-2-24b-instruct,mbpp_plus,sc_cpr,functional_preservation,false,false,259
devstral-small-2-24b-instruct,mbpp_plus,sc_cpr,functional_preservation,true,true,2
devstral-small-2-24b-instruct,mbpp_plus,sc_cpr,regression,true,true,3
devstral-small-2-24b-instruct,mbpp_plus,sc_cpr,repair,true,true,3
devstral-small-2-24b-instruct,mbpp_plus,sc_cpr,unrepaired_failure,false,false,93
devstral-small-2-24b-instruct,mbpp_plus,sc_cpr,unrepaired_failure,true,true,15
devstral-small-2-24b-instruct,mbpp_plus,sc_cr,functional_preservation,false,false,262
devstral-small-2-24b-instruct,mbpp_plus,sc_cr,regression,true,true,2
devstral-small-2-24b-instruct,mbpp_plus,sc_cr,repair,true,true,3
devstral-small-2-24b-instruct,mbpp_plus,sc_cr,unrepaired_failure,false,false,97
devstral-small-2-24b-instruct,mbpp_plus,sc_cr,unrepaired_failure,true,true,11
devstral-small-2-24b-instruct,mbpp_plus,sc_dcpr,functional_preservation,false,false,253
devstral-small-2-24b-instruct,mbpp_plus,sc_dcpr,functional_preservation,true,true,2
devstral-small-2-24b-instruct,mbpp_plus,sc_dcpr,regression,true,true,8
devstral-small-2-24b-instruct,mbpp_plus,sc_dcpr,repair,true,true,9
devstral-small-2-24b-instruct,mbpp_plus,sc_dcpr,unrepaired_failure,false,false,79
devstral-small-2-24b-instruct,mbpp_plus,sc_dcpr,unrepaired_failure,true,true,22
devstral-small-2-24b-instruct,mbpp_plus,sc_dcr,functional_preservation,false,false,257
devstral-small-2-24b-instruct,mbpp_plus,sc_dcr,functional_preservation,true,true,1
devstral-small-2-24b-instruct,mbpp_plus,sc_dcr,regression,true,true,6
devstral-small-2-24b-instruct,mbpp_plus,sc_dcr,repair,true,true,5
devstral-small-2-24b-instruct,mbpp_plus,sc_dcr,unrepaired_failure,false,false,92
devstral-small-2-24b-instruct,mbpp_plus,sc_dcr,unrepaired_failure,true,true,14
devstral-small-2-24b-instruct,mbpp_plus,sc_dr,functional_preservation,false,false,260
devstral-small-2-24b-instruct,mbpp_plus,sc_dr,functional_preservation,true,true,1
devstral-small-2-24b-instruct,mbpp_plus,sc_dr,regression,true,true,3
devstral-small-2-24b-instruct,mbpp_plus,sc_dr,repair,true,true,5
devstral-small-2-24b-instruct,mbpp_plus,sc_dr,unrepaired_failure,false,false,91
devstral-small-2-24b-instruct,mbpp_plus,sc_dr,unrepaired_failure,true,true,15
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,cpr,functional_preservation,false,false,456
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,cpr,functional_preservation,true,true,87
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,cpr,regression,false,false,1
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,cpr,regression,true,true,25
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,cpr,repair,false,false,1
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,cpr,repair,true,true,13
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,cpr,unrepaired_failure,false,false,381
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,cpr,unrepaired_failure,true,true,172
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,cr,functional_preservation,false,false,432
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,cr,functional_preservation,true,true,114
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,cr,regression,false,false,1
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,cr,regression,true,true,22
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,cr,repair,true,true,14
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,cr,unrepaired_failure,false,false,349
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,cr,unrepaired_failure,true,true,204
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,dcpr,functional_preservation,false,false,521
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,dcpr,functional_preservation,true,true,33
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,dcpr,regression,true,true,15
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,dcpr,repair,true,true,6
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,dcpr,unrepaired_failure,false,false,463
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,dcpr,unrepaired_failure,true,true,98
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,dcr,functional_preservation,false,false,520
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,dcr,functional_preservation,true,true,35
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,dcr,regression,true,true,14
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,dcr,repair,true,true,8
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,dcr,unrepaired_failure,false,false,462
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,dcr,unrepaired_failure,true,true,97
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,direct,functional_preservation,false,false,569
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,direct,unrepaired_failure,false,false,567
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,dr,functional_preservation,false,false,523
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,dr,functional_preservation,true,true,44
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,dr,regression,true,true,2
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,dr,repair,true,true,2
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,dr,unrepaired_failure,false,false,468
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,dr,unrepaired_failure,true,true,97
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,r,functional_preservation,false,false,299
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,r,functional_preservation,true,true,266
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,r,regression,false,false,1
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,r,regression,true,true,3
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,r,repair,true,true,9
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,r,unrepaired_failure,false,false,244
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,r,unrepaired_failure,true,true,314
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,sc_cpr,functional_preservation,false,false,337
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,sc_cpr,functional_preservation,true,true,224
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,sc_cpr,regression,true,true,8
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,sc_cpr,repair,true,true,11
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,sc_cpr,unrepaired_failure,false,false,269
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,sc_cpr,unrepaired_failure,true,true,286
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,sc_cr,functional_preservation,false,false,320
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,sc_cr,functional_preservation,true,true,239
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,sc_cr,regression,false,false,1
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,sc_cr,regression,true,true,9
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,sc_cr,repair,true,true,11
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,sc_cr,unrepaired_failure,false,false,250
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,sc_cr,unrepaired_failure,true,true,305
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,sc_dcpr,functional_preservation,false,false,524
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,sc_dcpr,functional_preservation,false,true,1
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,sc_dcpr,functional_preservation,true,true,40
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,sc_dcpr,regression,true,true,4
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,sc_dcpr,repair,true,true,9
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,sc_dcpr,unrepaired_failure,false,false,462
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,sc_dcpr,unrepaired_failure,true,true,95
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,sc_dcr,functional_preservation,false,false,527
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,sc_dcr,functional_preservation,false,true,1
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,sc_dcr,functional_preservation,true,true,35
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,sc_dcr,regression,false,false,1
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,sc_dcr,regression,true,true,5
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,sc_dcr,repair,true,true,7
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,sc_dcr,unrepaired_failure,false,false,467
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,sc_dcr,unrepaired_failure,true,true,93
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,sc_dr,functional_preservation,false,false,532
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,sc_dr,functional_preservation,false,true,1
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,sc_dr,functional_preservation,true,true,33
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,sc_dr,regression,true,true,3
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,sc_dr,repair,true,true,6
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,sc_dr,unrepaired_failure,false,false,482
gemma-4-31b-it-qat-w4a16,bigcodebench_instruct,sc_dr,unrepaired_failure,true,true,79
gemma-4-31b-it-qat-w4a16,humaneval_plus,cpr,functional_preservation,false,false,143
gemma-4-31b-it-qat-w4a16,humaneval_plus,cpr,functional_preservation,false,true,1
gemma-4-31b-it-qat-w4a16,humaneval_plus,cpr,functional_preservation,true,true,7
gemma-4-31b-it-qat-w4a16,humaneval_plus,cpr,regression,true,true,5
gemma-4-31b-it-qat-w4a16,humaneval_plus,cpr,unrepaired_failure,false,false,4
gemma-4-31b-it-qat-w4a16,humaneval_plus,cpr,unrepaired_failure,false,true,1
gemma-4-31b-it-qat-w4a16,humaneval_plus,cr,functional_preservation,false,false,130
gemma-4-31b-it-qat-w4a16,humaneval_plus,cr,functional_preservation,true,true,21
gemma-4-31b-it-qat-w4a16,humaneval_plus,cr,regression,true,true,5
gemma-4-31b-it-qat-w4a16,humaneval_plus,cr,unrepaired_failure,false,false,4
gemma-4-31b-it-qat-w4a16,humaneval_plus,cr,unrepaired_failure,true,true,1
gemma-4-31b-it-qat-w4a16,humaneval_plus,dcpr,functional_preservation,false,false,150
gemma-4-31b-it-qat-w4a16,humaneval_plus,dcpr,functional_preservation,true,true,4
gemma-4-31b-it-qat-w4a16,humaneval_plus,dcpr,regression,true,true,2
gemma-4-31b-it-qat-w4a16,humaneval_plus,dcpr,unrepaired_failure,false,false,5
gemma-4-31b-it-qat-w4a16,humaneval_plus,dcr,functional_preservation,false,false,149
gemma-4-31b-it-qat-w4a16,humaneval_plus,dcr,functional_preservation,true,true,5
gemma-4-31b-it-qat-w4a16,humaneval_plus,dcr,regression,true,true,2
gemma-4-31b-it-qat-w4a16,humaneval_plus,dcr,unrepaired_failure,false,false,5
gemma-4-31b-it-qat-w4a16,humaneval_plus,direct,functional_preservation,false,false,156
gemma-4-31b-it-qat-w4a16,humaneval_plus,direct,unrepaired_failure,false,false,5
gemma-4-31b-it-qat-w4a16,humaneval_plus,dr,functional_preservation,false,false,149
gemma-4-31b-it-qat-w4a16,humaneval_plus,dr,functional_preservation,true,true,7
gemma-4-31b-it-qat-w4a16,humaneval_plus,dr,unrepaired_failure,false,false,4
gemma-4-31b-it-qat-w4a16,humaneval_plus,dr,unrepaired_failure,true,true,1
gemma-4-31b-it-qat-w4a16,humaneval_plus,r,functional_preservation,false,false,114
gemma-4-31b-it-qat-w4a16,humaneval_plus,r,functional_preservation,true,true,41
gemma-4-31b-it-qat-w4a16,humaneval_plus,r,regression,true,true,1
gemma-4-31b-it-qat-w4a16,humaneval_plus,r,unrepaired_failure,true,true,5
gemma-4-31b-it-qat-w4a16,humaneval_plus,sc_cpr,functional_preservation,false,false,119
gemma-4-31b-it-qat-w4a16,humaneval_plus,sc_cpr,functional_preservation,true,true,36
gemma-4-31b-it-qat-w4a16,humaneval_plus,sc_cpr,regression,true,true,1
gemma-4-31b-it-qat-w4a16,humaneval_plus,sc_cpr,unrepaired_failure,false,false,1
gemma-4-31b-it-qat-w4a16,humaneval_plus,sc_cpr,unrepaired_failure,true,true,4
gemma-4-31b-it-qat-w4a16,humaneval_plus,sc_cr,functional_preservation,false,false,117
gemma-4-31b-it-qat-w4a16,humaneval_plus,sc_cr,functional_preservation,true,true,38
gemma-4-31b-it-qat-w4a16,humaneval_plus,sc_cr,regression,true,true,1
gemma-4-31b-it-qat-w4a16,humaneval_plus,sc_cr,unrepaired_failure,false,false,1
gemma-4-31b-it-qat-w4a16,humaneval_plus,sc_cr,unrepaired_failure,true,true,4
gemma-4-31b-it-qat-w4a16,humaneval_plus,sc_dcpr,functional_preservation,false,false,144
gemma-4-31b-it-qat-w4a16,humaneval_plus,sc_dcpr,functional_preservation,false,true,1
gemma-4-31b-it-qat-w4a16,humaneval_plus,sc_dcpr,functional_preservation,true,true,10
gemma-4-31b-it-qat-w4a16,humaneval_plus,sc_dcpr,unrepaired_failure,false,false,2
gemma-4-31b-it-qat-w4a16,humaneval_plus,sc_dcpr,unrepaired_failure,false,true,1
gemma-4-31b-it-qat-w4a16,humaneval_plus,sc_dcpr,unrepaired_failure,true,true,2
gemma-4-31b-it-qat-w4a16,humaneval_plus,sc_dcr,functional_preservation,false,false,144
gemma-4-31b-it-qat-w4a16,humaneval_plus,sc_dcr,functional_preservation,false,true,1
gemma-4-31b-it-qat-w4a16,humaneval_plus,sc_dcr,functional_preservation,true,true,10
gemma-4-31b-it-qat-w4a16,humaneval_plus,sc_dcr,unrepaired_failure,false,false,2
gemma-4-31b-it-qat-w4a16,humaneval_plus,sc_dcr,unrepaired_failure,false,true,1
gemma-4-31b-it-qat-w4a16,humaneval_plus,sc_dcr,unrepaired_failure,true,true,2
gemma-4-31b-it-qat-w4a16,humaneval_plus,sc_dr,functional_preservation,false,false,144
gemma-4-31b-it-qat-w4a16,humaneval_plus,sc_dr,functional_preservation,false,true,1
gemma-4-31b-it-qat-w4a16,humaneval_plus,sc_dr,functional_preservation,true,true,10
gemma-4-31b-it-qat-w4a16,humaneval_plus,sc_dr,unrepaired_failure,false,false,3
gemma-4-31b-it-qat-w4a16,humaneval_plus,sc_dr,unrepaired_failure,false,true,1
gemma-4-31b-it-qat-w4a16,humaneval_plus,sc_dr,unrepaired_failure,true,true,1
gemma-4-31b-it-qat-w4a16,mbpp_plus,cpr,functional_preservation,false,false,285
gemma-4-31b-it-qat-w4a16,mbpp_plus,cpr,functional_preservation,true,true,11
gemma-4-31b-it-qat-w4a16,mbpp_plus,cpr,regression,true,true,6
gemma-4-31b-it-qat-w4a16,mbpp_plus,cpr,repair,true,true,8
gemma-4-31b-it-qat-w4a16,mbpp_plus,cpr,unrepaired_failure,false,false,47
gemma-4-31b-it-qat-w4a16,mbpp_plus,cpr,unrepaired_failure,true,true,17
gemma-4-31b-it-qat-w4a16,mbpp_plus,cr,functional_preservation,false,false,280
gemma-4-31b-it-qat-w4a16,mbpp_plus,cr,functional_preservation,true,true,17
gemma-4-31b-it-qat-w4a16,mbpp_plus,cr,regression,true,true,5
gemma-4-31b-it-qat-w4a16,mbpp_plus,cr,repair,true,true,8
gemma-4-31b-it-qat-w4a16,mbpp_plus,cr,unrepaired_failure,false,false,47
gemma-4-31b-it-qat-w4a16,mbpp_plus,cr,unrepaired_failure,true,true,16
gemma-4-31b-it-qat-w4a16,mbpp_plus,dcpr,functional_preservation,false,false,299
gemma-4-31b-it-qat-w4a16,mbpp_plus,dcpr,functional_preservation,true,true,3
gemma-4-31b-it-qat-w4a16,mbpp_plus,dcpr,regression,true,true,1
gemma-4-31b-it-qat-w4a16,mbpp_plus,dcpr,repair,true,true,5
gemma-4-31b-it-qat-w4a16,mbpp_plus,dcpr,unrepaired_failure,false,false,57
gemma-4-31b-it-qat-w4a16,mbpp_plus,dcpr,unrepaired_failure,true,true,10
gemma-4-31b-it-qat-w4a16,mbpp_plus,dcr,functional_preservation,false,false,299
gemma-4-31b-it-qat-w4a16,mbpp_plus,dcr,functional_preservation,true,true,3
gemma-4-31b-it-qat-w4a16,mbpp_plus,dcr,regression,true,true,1
gemma-4-31b-it-qat-w4a16,mbpp_plus,dcr,repair,true,true,5
gemma-4-31b-it-qat-w4a16,mbpp_plus,dcr,unrepaired_failure,false,false,58
gemma-4-31b-it-qat-w4a16,mbpp_plus,dcr,unrepaired_failure,true,true,8
gemma-4-31b-it-qat-w4a16,mbpp_plus,direct,functional_preservation,false,false,303
gemma-4-31b-it-qat-w4a16,mbpp_plus,direct,unrepaired_failure,false,false,72
gemma-4-31b-it-qat-w4a16,mbpp_plus,dr,functional_preservation,false,false,299
gemma-4-31b-it-qat-w4a16,mbpp_plus,dr,functional_preservation,true,true,4
gemma-4-31b-it-qat-w4a16,mbpp_plus,dr,repair,true,true,4
gemma-4-31b-it-qat-w4a16,mbpp_plus,dr,unrepaired_failure,false,false,58
gemma-4-31b-it-qat-w4a16,mbpp_plus,dr,unrepaired_failure,true,true,10
gemma-4-31b-it-qat-w4a16,mbpp_plus,r,functional_preservation,false,false,268
gemma-4-31b-it-qat-w4a16,mbpp_plus,r,functional_preservation,true,true,35
gemma-4-31b-it-qat-w4a16,mbpp_plus,r,repair,true,true,4
gemma-4-31b-it-qat-w4a16,mbpp_plus,r,unrepaired_failure,false,false,45
gemma-4-31b-it-qat-w4a16,mbpp_plus,r,unrepaired_failure,true,true,23
gemma-4-31b-it-qat-w4a16,mbpp_plus,sc_cpr,functional_preservation,false,false,273
gemma-4-31b-it-qat-w4a16,mbpp_plus,sc_cpr,functional_preservation,true,true,29
gemma-4-31b-it-qat-w4a16,mbpp_plus,sc_cpr,regression,true,true,1
gemma-4-31b-it-qat-w4a16,mbpp_plus,sc_cpr,repair,true,true,5
gemma-4-31b-it-qat-w4a16,mbpp_plus,sc_cpr,unrepaired_failure,false,false,43
gemma-4-31b-it-qat-w4a16,mbpp_plus,sc_cpr,unrepaired_failure,true,true,24
gemma-4-31b-it-qat-w4a16,mbpp_plus,sc_cr,functional_preservation,false,false,269
gemma-4-31b-it-qat-w4a16,mbpp_plus,sc_cr,functional_preservation,true,true,33
gemma-4-31b-it-qat-w4a16,mbpp_plus,sc_cr,repair,true,true,5
gemma-4-31b-it-qat-w4a16,mbpp_plus,sc_cr,unrepaired_failure,false,false,42
gemma-4-31b-it-qat-w4a16,mbpp_plus,sc_cr,unrepaired_failure,true,true,25
gemma-4-31b-it-qat-w4a16,mbpp_plus,sc_dcpr,functional_preservation,false,false,292
gemma-4-31b-it-qat-w4a16,mbpp_plus,sc_dcpr,functional_preservation,true,true,10
gemma-4-31b-it-qat-w4a16,mbpp_plus,sc_dcpr,repair,true,true,5
gemma-4-31b-it-qat-w4a16,mbpp_plus,sc_dcpr,unrepaired_failure,false,false,57
gemma-4-31b-it-qat-w4a16,mbpp_plus,sc_dcpr,unrepaired_failure,true,true,10
gemma-4-31b-it-qat-w4a16,mbpp_plus,sc_dcr,functional_preservation,false,false,290
gemma-4-31b-it-qat-w4a16,mbpp_plus,sc_dcr,functional_preservation,true,true,13
gemma-4-31b-it-qat-w4a16,mbpp_plus,sc_dcr,repair,true,true,4
gemma-4-31b-it-qat-w4a16,mbpp_plus,sc_dcr,unrepaired_failure,false,false,56
gemma-4-31b-it-qat-w4a16,mbpp_plus,sc_dcr,unrepaired_failure,true,true,12
gemma-4-31b-it-qat-w4a16,mbpp_plus,sc_dr,functional_preservation,false,false,295
gemma-4-31b-it-qat-w4a16,mbpp_plus,sc_dr,functional_preservation,true,true,8
gemma-4-31b-it-qat-w4a16,mbpp_plus,sc_dr,repair,true,true,6
gemma-4-31b-it-qat-w4a16,mbpp_plus,sc_dr,unrepaired_failure,false,false,58
gemma-4-31b-it-qat-w4a16,mbpp_plus,sc_dr,unrepaired_failure,true,true,8
qwen2.5-coder-14b-instruct,bigcodebench_instruct,cpr,functional_preservation,false,false,505
qwen2.5-coder-14b-instruct,bigcodebench_instruct,cpr,functional_preservation,true,true,37
qwen2.5-coder-14b-instruct,bigcodebench_instruct,cpr,regression,true,true,16
qwen2.5-coder-14b-instruct,bigcodebench_instruct,cpr,repair,true,true,11
qwen2.5-coder-14b-instruct,bigcodebench_instruct,cpr,unrepaired_failure,false,false,423
qwen2.5-coder-14b-instruct,bigcodebench_instruct,cpr,unrepaired_failure,true,true,143
qwen2.5-coder-14b-instruct,bigcodebench_instruct,cr,functional_preservation,false,false,500
qwen2.5-coder-14b-instruct,bigcodebench_instruct,cr,functional_preservation,true,true,40
qwen2.5-coder-14b-instruct,bigcodebench_instruct,cr,regression,true,true,18
qwen2.5-coder-14b-instruct,bigcodebench_instruct,cr,repair,true,true,13
qwen2.5-coder-14b-instruct,bigcodebench_instruct,cr,unrepaired_failure,false,false,424
qwen2.5-coder-14b-instruct,bigcodebench_instruct,cr,unrepaired_failure,true,true,141
qwen2.5-coder-14b-instruct,bigcodebench_instruct,dcpr,functional_preservation,false,false,550
qwen2.5-coder-14b-instruct,bigcodebench_instruct,dcpr,functional_preservation,true,true,5
qwen2.5-coder-14b-instruct,bigcodebench_instruct,dcpr,regression,true,true,3
qwen2.5-coder-14b-instruct,bigcodebench_instruct,dcpr,repair,true,true,7
qwen2.5-coder-14b-instruct,bigcodebench_instruct,dcpr,unrepaired_failure,false,false,529
qwen2.5-coder-14b-instruct,bigcodebench_instruct,dcpr,unrepaired_failure,true,true,42
qwen2.5-coder-14b-instruct,bigcodebench_instruct,dcr,functional_preservation,false,false,549
qwen2.5-coder-14b-instruct,bigcodebench_instruct,dcr,functional_preservation,true,true,6
qwen2.5-coder-14b-instruct,bigcodebench_instruct,dcr,regression,true,true,3
qwen2.5-coder-14b-instruct,bigcodebench_instruct,dcr,repair,true,true,7
qwen2.5-coder-14b-instruct,bigcodebench_instruct,dcr,unrepaired_failure,false,false,530
qwen2.5-coder-14b-instruct,bigcodebench_instruct,dcr,unrepaired_failure,true,true,41
qwen2.5-coder-14b-instruct,bigcodebench_instruct,direct,functional_preservation,false,false,558
qwen2.5-coder-14b-instruct,bigcodebench_instruct,direct,unrepaired_failure,false,false,578
qwen2.5-coder-14b-instruct,bigcodebench_instruct,dr,functional_preservation,false,false,557
qwen2.5-coder-14b-instruct,bigcodebench_instruct,dr,regression,true,true,1
qwen2.5-coder-14b-instruct,bigcodebench_instruct,dr,repair,true,true,2
qwen2.5-coder-14b-instruct,bigcodebench_instruct,dr,unrepaired_failure,false,false,560
qwen2.5-coder-14b-instruct,bigcodebench_instruct,dr,unrepaired_failure,true,true,16
qwen2.5-coder-14b-instruct,bigcodebench_instruct,r,functional_preservation,false,false,508
qwen2.5-coder-14b-instruct,bigcodebench_instruct,r,functional_preservation,true,true,47
qwen2.5-coder-14b-instruct,bigcodebench_instruct,r,regression,true,true,3
qwen2.5-coder-14b-instruct,bigcodebench_instruct,r,repair,true,true,4
qwen2.5-coder-14b-instruct,bigcodebench_instruct,r,unrepaired_failure,false,false,515
qwen2.5-coder-14b-instruct,bigcodebench_instruct,r,unrepaired_failure,true,true,59
qwen2.5-coder-14b-instruct,bigcodebench_instruct,sc_cpr,functional_preservation,false,false,512
qwen2.5-coder-14b-instruct,bigcodebench_instruct,sc_cpr,functional_preservation,true,true,42
qwen2.5-coder-14b-instruct,bigcodebench_instruct,sc_cpr,regression,true,true,4
qwen2.5-coder-14b-instruct,bigcodebench_instruct,sc_cpr,repair,true,true,7
qwen2.5-coder-14b-instruct,bigcodebench_instruct,sc_cpr,unrepaired_failure,false,false,494
qwen2.5-coder-14b-instruct,bigcodebench_instruct,sc_cpr,unrepaired_failure,true,true,77
qwen2.5-coder-14b-instruct,bigcodebench_instruct,sc_cr,functional_preservation,false,false,508
qwen2.5-coder-14b-instruct,bigcodebench_instruct,sc_cr,functional_preservation,true,true,46
qwen2.5-coder-14b-instruct,bigcodebench_instruct,sc_cr,regression,true,true,4
qwen2.5-coder-14b-instruct,bigcodebench_instruct,sc_cr,repair,true,true,7
qwen2.5-coder-14b-instruct,bigcodebench_instruct,sc_cr,unrepaired_failure,false,false,492
qwen2.5-coder-14b-instruct,bigcodebench_instruct,sc_cr,unrepaired_failure,true,true,79
qwen2.5-coder-14b-instruct,bigcodebench_instruct,sc_dcpr,functional_preservation,false,false,544
qwen2.5-coder-14b-instruct,bigcodebench_instruct,sc_dcpr,functional_preservation,true,true,13
qwen2.5-coder-14b-instruct,bigcodebench_instruct,sc_dcpr,regression,true,true,1
qwen2.5-coder-14b-instruct,bigcodebench_instruct,sc_dcpr,repair,true,true,3
qwen2.5-coder-14b-instruct,bigcodebench_instruct,sc_dcpr,unrepaired_failure,false,false,555
qwen2.5-coder-14b-instruct,bigcodebench_instruct,sc_dcpr,unrepaired_failure,true,true,20
qwen2.5-coder-14b-instruct,bigcodebench_instruct,sc_dcr,functional_preservation,false,false,549
qwen2.5-coder-14b-instruct,bigcodebench_instruct,sc_dcr,functional_preservation,true,true,8
qwen2.5-coder-14b-instruct,bigcodebench_instruct,sc_dcr,regression,true,true,1
qwen2.5-coder-14b-instruct,bigcodebench_instruct,sc_dcr,repair,true,true,4
qwen2.5-coder-14b-instruct,bigcodebench_instruct,sc_dcr,unrepaired_failure,false,false,555
qwen2.5-coder-14b-instruct,bigcodebench_instruct,sc_dcr,unrepaired_failure,true,true,19
qwen2.5-coder-14b-instruct,bigcodebench_instruct,sc_dr,functional_preservation,false,false,542
qwen2.5-coder-14b-instruct,bigcodebench_instruct,sc_dr,functional_preservation,true,true,15
qwen2.5-coder-14b-instruct,bigcodebench_instruct,sc_dr,regression,true,true,1
qwen2.5-coder-14b-instruct,bigcodebench_instruct,sc_dr,repair,true,true,3
qwen2.5-coder-14b-instruct,bigcodebench_instruct,sc_dr,unrepaired_failure,false,false,552
qwen2.5-coder-14b-instruct,bigcodebench_instruct,sc_dr,unrepaired_failure,true,true,23
qwen2.5-coder-14b-instruct,humaneval_plus,cpr,functional_preservation,false,false,130
qwen2.5-coder-14b-instruct,humaneval_plus,cpr,functional_preservation,true,true,8
qwen2.5-coder-14b-instruct,humaneval_plus,cpr,regression,true,true,4
qwen2.5-coder-14b-instruct,humaneval_plus,cpr,repair,true,true,3
qwen2.5-coder-14b-instruct,humaneval_plus,cpr,unrepaired_failure,false,false,11
qwen2.5-coder-14b-instruct,humaneval_plus,cpr,unrepaired_failure,true,true,5
qwen2.5-coder-14b-instruct,humaneval_plus,cr,functional_preservation,false,false,127
qwen2.5-coder-14b-instruct,humaneval_plus,cr,functional_preservation,true,true,10
